artist_id,album_id,track_id,track_acousticness,track_danceability,track_duration_ms,track_energy,track_instrumentalness,track_key,track_liveness,track_loudness,track_mode,track_speechiness,track_tempo,track_time_signature,track_valence
0iEtIxbK0KxaSlF7G42ZOp,3IO8IPjwXuzPJnoaqkwYrj,0Bas2DXoMaoIZeWu0j0lJU,0.34,0.694,166360,0.268,0.934,11,0.122,-14.927,0,0.0703,74.999,4,0.515
0iEtIxbK0KxaSlF7G42ZOp,3IO8IPjwXuzPJnoaqkwYrj,4m7wjaJF9SdnoZpZVrD113,0.00607,0.699,168080,0.303,0.84,1,0.106,-7.382,1,0.456,74.997,4,0.263
0iEtIxbK0KxaSlF7G42ZOp,3IO8IPjwXuzPJnoaqkwYrj,1zBlx8uMzUxl61MG8nQ9UB,0.133,0.679,211920,0.0763,0.908,6,0.106,-13.701,0,0.111,173.973,4,0.173
0iEtIxbK0KxaSlF7G42ZOp,3IO8IPjwXuzPJnoaqkwYrj,1NeZpPnNi3DblecF4HIA9h,0.133,0.813,203267,0.241,0.676,5,0.178,-13.923,1,0.0489,108.993,4,0.481
0iEtIxbK0KxaSlF7G42ZOp,3IO8IPjwXuzPJnoaqkwYrj,4TGw3fSZwRDlowy9JjiH6r,0.366,0.671,208293,0.106,0.804,6,0.108,-12.517,0,0.198,176.002,4,0.0696
0iEtIxbK0KxaSlF7G42ZOp,3IO8IPjwXuzPJnoaqkwYrj,3P4W8dTAemA0eMiHdpdRJi,0.103,0.802,184360,0.483,0.952,1,0.143,-14.076,1,0.101,114.051,4,0.42
0iEtIxbK0KxaSlF7G42ZOp,3IO8IPjwXuzPJnoaqkwYrj,6ruaTcDpv8chViJd7UjScW,0.942,0.328,80467,0.0593,0.96,4,0.111,-16.475,1,0.0418,124.077,3,0.0918
0iEtIxbK0KxaSlF7G42ZOp,3IO8IPjwXuzPJnoaqkwYrj,6k73HEwCr5IGj1uU28hrD0,0.305,0.773,206667,0.148,0.92,6,0.114,-15.485,0,0.0506,120.978,4,0.0773
0iEtIxbK0KxaSlF7G42ZOp,3IO8IPjwXuzPJnoaqkwYrj,2VCXaStTlLpvxJh3sqA0Hr,0.444,0.624,230240,0.291,0.877,11,0.239,-13.459,0,0.0996,194.011,4,0.251
0iEtIxbK0KxaSlF7G42ZOp,3IO8IPjwXuzPJnoaqkwYrj,3aYzsatxLLI0a9GyXYHSsP,0.397,0.757,218640,0.524,0.892,4,0.105,-10.627,0,0.0579,116.991,4,0.597
0iEtIxbK0KxaSlF7G42ZOp,3IO8IPjwXuzPJnoaqkwYrj,27XmhXaP0eM2wJOrJNJmEJ,0.0445,0.726,245027,0.41,0.926,6,0.351,-8.262,0,0.111,82.998,4,0.0404
0iEtIxbK0KxaSlF7G42ZOp,3IO8IPjwXuzPJnoaqkwYrj,4MkqHw5nlC0HUY58KgAHch,0.0176,0.787,265467,0.462,0.89,2,0.0596,-13.681,1,0.0505,123.991,4,0.189
0c173mlxpT3dSFRgMO8XPh,0llyIxX3nDC3hobbGibVZl,3wAI7MIQtTgwcRmwchPZBc,0.0167,0.656,268947,0.564,1.39e-06,1,0.165,-8.925,0,0.0883,150.014,4,0.25
0c173mlxpT3dSFRgMO8XPh,0llyIxX3nDC3hobbGibVZl,42XnD59SFcomCJu55EPhqJ,0.123,0.657,273027,0.579,0,7,0.102,-10.463,0,0.275,84.985,4,0.146
0c173mlxpT3dSFRgMO8XPh,0llyIxX3nDC3hobbGibVZl,7dHui7yOhsoj7HdWSuJTW7,0.425,0.664,213600,0.552,0,7,0.0757,-10.479,1,0.306,99.721,4,0.763
0c173mlxpT3dSFRgMO8XPh,0llyIxX3nDC3hobbGibVZl,7DuvVy7JfFgXwWlVzyyPys,0.00806,0.49,227533,0.44,0.00103,10,0.186,-7.76,1,0.353,173.095,4,0.091
0c173mlxpT3dSFRgMO8XPh,0llyIxX3nDC3hobbGibVZl,0fWBFDRTIuk8ZgNdZqhCer,0.0144,0.619,268720,0.404,0,8,0.115,-8.333,0,0.441,90.008,4,0.566
0c173mlxpT3dSFRgMO8XPh,0llyIxX3nDC3hobbGibVZl,6Vur2D5ks3pdAZqqmLIeab,0.184,0.508,335333,0.496,0,1,0.333,-9.514,1,0.348,147.007,4,0.237
0c173mlxpT3dSFRgMO8XPh,0llyIxX3nDC3hobbGibVZl,5cHorcEr5z7GC0DjKxiWF1,0.435,0.562,226720,0.476,0,4,0.101,-12.155,0,0.246,144.2,4,0.185
0c173mlxpT3dSFRgMO8XPh,0llyIxX3nDC3hobbGibVZl,5bq7cr4wjs9LaK7V7onc5F,0.336,0.576,255587,0.448,8.41e-05,2,0.129,-11.382,1,0.319,77.113,4,0.13
0c173mlxpT3dSFRgMO8XPh,0llyIxX3nDC3hobbGibVZl,4GvhvCrqxhpyMBUzwdDC0T,0.0287,0.677,198720,0.623,8.88e-05,2,0.147,-7.544,1,0.193,157.011,4,0.512
0c173mlxpT3dSFRgMO8XPh,0llyIxX3nDC3hobbGibVZl,6LotTSj4ATgXgke2ktLC1O,0.0271,0.384,225920,0.705,0.00681,1,0.316,-7.99,1,0.254,83.601,4,0.266
1URnnhqYAYcrqrcwql10ft,0MV1yCXcNNQBfwApqAVkH0,5u6vkDnOyaf8LsteDAj2ub,0.331,0.782,268933,0.436,1.3e-05,2,0.342,-7.033,1,0.155,82.994,4,0.243
1URnnhqYAYcrqrcwql10ft,0MV1yCXcNNQBfwApqAVkH0,0tdCy39PgWN8LFWu34ORn3,0.00525,0.845,257600,0.399,0.74,1,0.102,-7.509,1,0.309,143.049,4,0.148
1URnnhqYAYcrqrcwql10ft,0MV1yCXcNNQBfwApqAVkH0,7sO5G9EABYOXQKNPNiE9NR,0.149,0.88,172800,0.428,5.07e-05,9,0.114,-8.28,1,0.206,100.007,4,0.333
1URnnhqYAYcrqrcwql10ft,0MV1yCXcNNQBfwApqAVkH0,2D2w9943rsnJOGCrI4aMQp,0.0974,0.862,148640,0.274,0.185,0,0.183,-5.818,0,0.484,77.493,4,0.146
1URnnhqYAYcrqrcwql10ft,0MV1yCXcNNQBfwApqAVkH0,7LAhKXDNWwq3CmnFP3UIOP,0.442,0.739,147987,0.405,0.211,0,0.158,-10.897,1,0.0852,157.09,4,0.127
1URnnhqYAYcrqrcwql10ft,0MV1yCXcNNQBfwApqAVkH0,6HR1z11h0ROUlWP4Kx8Z7G,0.147,0.9,202667,0.365,0.185,10,0.179,-6.395,0,0.235,135.003,4,0.136
1URnnhqYAYcrqrcwql10ft,0MV1yCXcNNQBfwApqAVkH0,3oxCefEI6Tc6Z6t20J4IvH,0.354,0.799,160320,0.381,3.12e-06,1,0.135,-7.147,1,0.464,158.021,4,0.0488
1URnnhqYAYcrqrcwql10ft,0MV1yCXcNNQBfwApqAVkH0,7vbjH8laThXpcBXeLNPm3M,0.141,0.825,189800,0.364,0.311,2,0.195,-7.635,0,0.121,153.028,4,0.177
1URnnhqYAYcrqrcwql10ft,0MV1yCXcNNQBfwApqAVkH0,6m6Oy3F6GG0zRwH03rWmTv,0.413,0.926,231787,0.544,9.54e-05,5,0.112,-6.827,1,0.0727,115.951,4,0.656
1URnnhqYAYcrqrcwql10ft,0MV1yCXcNNQBfwApqAVkH0,7vg47qMIEdLfNdTE3WLf0T,0.557,0.724,228893,0.284,0.0175,7,0.121,-10.494,1,0.392,150.98,4,0.144
7rkW85dBwwrJtlHRDkJDAC,6VFETcEfjilkAng073KLt9,5Od0M7jp6IODTPW0cygHgu,0.0737,0.784,177027,0.476,0.000778,8,0.221,-9.963,1,0.328,77.06,4,0.187
7rkW85dBwwrJtlHRDkJDAC,6VFETcEfjilkAng073KLt9,6HbGKJJqQ67K2TwzOndeTj,0.392,0.826,266467,0.426,1.67e-06,8,0.172,-9.426,1,0.238,121.093,4,0.316
7rkW85dBwwrJtlHRDkJDAC,6VFETcEfjilkAng073KLt9,0gHcxtyWQT0HrlGxaxP1KT,0.204,0.869,169787,0.682,0.0554,6,0.132,-9.113,0,0.19,140.084,4,0.634
7rkW85dBwwrJtlHRDkJDAC,6VFETcEfjilkAng073KLt9,4EbULzyWMuFx94aoIY1MlJ,0.168,0.582,257493,0.408,0,11,0.082,-8.803,0,0.425,140.009,4,0.232
7rkW85dBwwrJtlHRDkJDAC,6VFETcEfjilkAng073KLt9,0jiW3PNiHJxOhWh9oPBJ7m,0.482,0.826,228107,0.422,0,3,0.108,-8.217,0,0.11,119.994,4,0.218
7rkW85dBwwrJtlHRDkJDAC,6VFETcEfjilkAng073KLt9,3JWh19WsndEFg0UFRFeTiU,0.0906,0.68,265373,0.549,7.18e-05,5,0.548,-8.276,0,0.244,162.876,4,0.289
7rkW85dBwwrJtlHRDkJDAC,6VFETcEfjilkAng073KLt9,4KvXkK07Xyxix6k4Hi60Ia,0.0122,0.883,217187,0.455,7e-05,1,0.114,-8.338,1,0.0667,130.442,4,0.129
7rkW85dBwwrJtlHRDkJDAC,6VFETcEfjilkAng073KLt9,0ttf5LBdTiu8GSQH7J1jJW,0.134,0.757,188960,0.497,0.000337,0,0.133,-8.482,0,0.253,145.067,4,0.317
7rkW85dBwwrJtlHRDkJDAC,6VFETcEfjilkAng073KLt9,0RRAHU9Dkui4ZuroPk7XF3,0.289,0.749,208867,0.483,0.000348,1,0.197,-8.744,1,0.312,140.084,4,0.274
7rkW85dBwwrJtlHRDkJDAC,6VFETcEfjilkAng073KLt9,1xpXnpIpuvzpx9jz15baJF,0.411,0.673,215067,0.395,0.00546,9,0.122,-8.639,0,0.123,170.074,4,0.137
7rkW85dBwwrJtlHRDkJDAC,6VFETcEfjilkAng073KLt9,727Ya71RqL4oMkSLly18sA,0.0691,0.858,209347,0.348,0,10,0.0938,-11.152,1,0.238,121.0,4,0.109
7rkW85dBwwrJtlHRDkJDAC,6VFETcEfjilkAng073KLt9,2pVfXuFewT3uSQEUTeIXgz,0.0738,0.74,227387,0.543,1.09e-05,1,0.1,-7.845,1,0.0638,152.001,4,0.177
7rkW85dBwwrJtlHRDkJDAC,6VFETcEfjilkAng073KLt9,4Reuxx2B7DFQwp9lDSMMKP,0.112,0.773,182453,0.324,6.63e-06,7,0.245,-10.75,1,0.323,148.226,4,0.275
7rkW85dBwwrJtlHRDkJDAC,6VFETcEfjilkAng073KLt9,5DdZBFXxrE6XeMFV3wmuAl,0.103,0.642,252627,0.47,5.12e-05,7,0.0927,-9.197,0,0.0649,142.002,4,0.141
7rkW85dBwwrJtlHRDkJDAC,6VFETcEfjilkAng073KLt9,4E7QkOCYzWYb7trOJWsYuS,0.201,0.853,260653,0.56,0,5,0.155,-9.87,0,0.408,140.102,4,0.372
1URnnhqYAYcrqrcwql10ft,4I3EcXD4e3KcEoDJfFEZ5b,2kE82JhBcoS7mimFO1SqqX,0.104,0.829,276467,0.357,8.35e-05,1,0.0799,-11.543,1,0.28,108.09,4,0.0391
1URnnhqYAYcrqrcwql10ft,4I3EcXD4e3KcEoDJfFEZ5b,4gmmRb6bZJffOOiww1JGTO,0.136,0.906,235040,0.444,6.44e-05,4,0.173,-8.692,0,0.384,140.063,4,0.678
1URnnhqYAYcrqrcwql10ft,4I3EcXD4e3KcEoDJfFEZ5b,6fwdbPMwP1zVStm8FybmkO,0.373,0.835,258880,0.413,0.00133,1,0.101,-9.81,1,0.396,149.004,4,0.111
1URnnhqYAYcrqrcwql10ft,4I3EcXD4e3KcEoDJfFEZ5b,52hRcWmjRNFuVJv3Qi7EeF,0.199,0.782,249587,0.359,0.00105,0,0.106,-9.335,0,0.283,143.041,4,0.0708
1URnnhqYAYcrqrcwql10ft,4I3EcXD4e3KcEoDJfFEZ5b,5TvdhNXoHbeGeWtjCYhFuy,0.0158,0.83,169493,0.405,8.61e-06,1,0.241,-8.484,1,0.411,147.07,4,0.188
1URnnhqYAYcrqrcwql10ft,4I3EcXD4e3KcEoDJfFEZ5b,5V57eUQoTrMCZqonhzi8B9,0.0915,0.87,185467,0.225,0.69,0,0.197,-10.915,0,0.362,155.97,4,0.163
1URnnhqYAYcrqrcwql10ft,4I3EcXD4e3KcEoDJfFEZ5b,6hEHxpZpvZwt1v4NoGwjKr,0.0189,0.772,180707,0.737,9.39e-05,10,0.206,-7.648,0,0.2,149.951,4,0.533
1URnnhqYAYcrqrcwql10ft,4I3EcXD4e3KcEoDJfFEZ5b,4ujX9kC3UUp26MG0tPhUCz,0.111,0.757,163387,0.448,0.000157,1,0.154,-9.461,0,0.115,149.974,4,0.3
1URnnhqYAYcrqrcwql10ft,4I3EcXD4e3KcEoDJfFEZ5b,1UyLFPOIG7E1OfamPQLOfD,0.126,0.764,227880,0.525,0.000545,4,0.116,-7.486,0,0.181,137.984,4,0.136
0iEtIxbK0KxaSlF7G42ZOp,01hoD9mwYe3mH33y2g1Gkw,78n79LrVMjVafygKDuif9O,0.377,0.66,175620,0.334,0.0872,5,0.183,-9.815,0,0.0444,123.02,4,0.17
0iEtIxbK0KxaSlF7G42ZOp,01hoD9mwYe3mH33y2g1Gkw,2aKOiRtrsX4gYpESKlVeOK,0.000997,0.842,215000,0.534,0,0,0.226,-7.226,1,0.0619,119.948,4,0.0948
0iEtIxbK0KxaSlF7G42ZOp,01hoD9mwYe3mH33y2g1Gkw,7dHD6Pi6Y2GTThnPhJ9vhw,0.00318,0.712,278413,0.665,1.57e-05,1,0.133,-7.628,1,0.102,134.932,4,0.341
0iEtIxbK0KxaSlF7G42ZOp,01hoD9mwYe3mH33y2g1Gkw,3TlFe57RW3iLtdmKitrXIW,0.057,0.701,191425,0.654,0,6,0.257,-5.938,1,0.0876,134.896,4,0.63
0iEtIxbK0KxaSlF7G42ZOp,01hoD9mwYe3mH33y2g1Gkw,0NkVMeTGNFixQBr7SHmoBl,0.0032,0.853,122462,0.417,0.611,5,0.138,-9.253,0,0.0444,126.988,4,0.25
0iEtIxbK0KxaSlF7G42ZOp,01hoD9mwYe3mH33y2g1Gkw,75uhtyAfQrdudILwlIbmC4,0.00202,0.777,220444,0.654,3.35e-05,2,0.162,-6.69,1,0.0406,135.002,4,0.417
0iEtIxbK0KxaSlF7G42ZOp,01hoD9mwYe3mH33y2g1Gkw,6rbwPDvzg4WTrt3ptrA1Nr,0.145,0.577,280645,0.449,8.37e-05,11,0.328,-10.9,1,0.134,124.93,4,0.251
0iEtIxbK0KxaSlF7G42ZOp,01hoD9mwYe3mH33y2g1Gkw,4qN7THm0tKoptJCH2wLTdB,0.341,0.766,202951,0.504,0,8,0.0694,-5.938,1,0.0384,137.031,4,0.287
0iEtIxbK0KxaSlF7G42ZOp,01hoD9mwYe3mH33y2g1Gkw,4hztck65Rv6kfVocEo7b3w,0.301,0.794,261093,0.644,0,2,0.235,-5.846,1,0.24,142.092,4,0.353
0iEtIxbK0KxaSlF7G42ZOp,01hoD9mwYe3mH33y2g1Gkw,14trLxHCfpIQCSLWYCX5cI,0.155,0.787,237141,0.528,0,11,0.0863,-6.379,1,0.0465,127.027,4,0.407
0iEtIxbK0KxaSlF7G42ZOp,01hoD9mwYe3mH33y2g1Gkw,3aaofeNe7LLlfirHxyQ7pA,0.205,0.772,163605,0.25,0,1,0.138,-13.258,1,0.4,135.083,4,0.0627
0iEtIxbK0KxaSlF7G42ZOp,01hoD9mwYe3mH33y2g1Gkw,3VmLTAude0RtCx6thki41G,0.0947,0.722,121344,0.577,0,11,0.0775,-5.991,1,0.0787,137.974,4,0.365
0iEtIxbK0KxaSlF7G42ZOp,01hoD9mwYe3mH33y2g1Gkw,7wvWRHdhw6k3kB2DY75HPL,0.0324,0.661,219318,0.636,6.48e-06,7,0.383,-8.011,0,0.0767,132.013,4,0.148
0iEtIxbK0KxaSlF7G42ZOp,01hoD9mwYe3mH33y2g1Gkw,78WriHaRnPZkPFGypr1oRl,0.0534,0.731,252918,0.72,0,10,0.074,-7.32,0,0.295,140.006,4,0.205
0iEtIxbK0KxaSlF7G42ZOp,01hoD9mwYe3mH33y2g1Gkw,1E7q70bCw1FsGI9rr8RkcP,0.0246,0.876,203207,0.375,0,6,0.254,-11.355,1,0.27,133.997,4,0.341
0iEtIxbK0KxaSlF7G42ZOp,01hoD9mwYe3mH33y2g1Gkw,0NbvNgZuJmZM1lWiJVzAsY,0.279,0.668,211723,0.442,0,8,0.0668,-10.573,1,0.302,124.224,4,0.168
0iEtIxbK0KxaSlF7G42ZOp,01hoD9mwYe3mH33y2g1Gkw,4IPAxbmUAlrnjWBQfMEjPr,0.0254,0.831,281601,0.657,0,10,0.478,-5.266,0,0.26,134.978,4,0.193
0iEtIxbK0KxaSlF7G42ZOp,3byNvHu92LAVic5wWPjTXU,18kKWvWBz9TyYhTkboQXnO,0.362,0.666,175622,0.332,0.0473,5,0.182,-9.739,0,0.0435,122.995,4,0.165
0iEtIxbK0KxaSlF7G42ZOp,3byNvHu92LAVic5wWPjTXU,3blA8dHhKuPT0zsMAzLrFP,0.43,0.534,186045,0.456,0,1,0.633,-7.725,1,0.343,102.883,3,0.0707
0iEtIxbK0KxaSlF7G42ZOp,3byNvHu92LAVic5wWPjTXU,6WPcxq1JyjU24Z8NImQDi5,0.00101,0.845,215015,0.527,0,0,0.202,-7.21,1,0.0582,119.947,4,0.101
0iEtIxbK0KxaSlF7G42ZOp,3byNvHu92LAVic5wWPjTXU,3RGGSHbv26zMjlpEXA3vfr,0.0553,0.701,191451,0.659,0,6,0.233,-5.924,1,0.0868,134.888,4,0.613
0iEtIxbK0KxaSlF7G42ZOp,3byNvHu92LAVic5wWPjTXU,2n0cJrTVFaP4dH4SGtR5BP,0.00185,0.776,220448,0.648,2.71e-05,2,0.189,-6.647,1,0.0389,135.002,4,0.45
0iEtIxbK0KxaSlF7G42ZOp,3byNvHu92LAVic5wWPjTXU,2eOlIU8Aijer563jlqlfO4,0.321,0.772,202972,0.507,0,8,0.0748,-5.895,1,0.0374,137.057,4,0.276
0iEtIxbK0KxaSlF7G42ZOp,3byNvHu92LAVic5wWPjTXU,0XUSiWstaWJR6zr4OVWohi,0.151,0.785,237167,0.535,0,3,0.0812,-6.428,0,0.0499,127.053,4,0.426
0iEtIxbK0KxaSlF7G42ZOp,3byNvHu92LAVic5wWPjTXU,3GKrW4etTGypTEazyEBg9c,0.2,0.773,163631,0.25,0,1,0.137,-13.245,1,0.395,135.083,4,0.0654
0iEtIxbK0KxaSlF7G42ZOp,3byNvHu92LAVic5wWPjTXU,4iSein8Je9fB5Hf9uGTCtz,0.105,0.711,121366,0.575,0,11,0.0885,-5.938,1,0.0765,138.009,4,0.357
0iEtIxbK0KxaSlF7G42ZOp,3byNvHu92LAVic5wWPjTXU,2jy22BjK2kKvn8rAUs6QLq,0.0414,0.48,219325,0.655,2.06e-06,7,0.389,-8.029,0,0.151,132.02,4,0.136
0iEtIxbK0KxaSlF7G42ZOp,3byNvHu92LAVic5wWPjTXU,4SWnXyP7dOWDDmO81BmIFp,0.0534,0.731,252918,0.72,0,10,0.074,-7.32,0,0.295,140.006,4,0.205
0iEtIxbK0KxaSlF7G42ZOp,3byNvHu92LAVic5wWPjTXU,1AIVztvxb0cNjJDbggQk8Q,0.0233,0.875,203233,0.374,0,6,0.258,-11.312,1,0.268,134.001,4,0.332
0iEtIxbK0KxaSlF7G42ZOp,3byNvHu92LAVic5wWPjTXU,3v7gXcg0nahxADf2CxEWvB,0.271,0.665,211750,0.438,0,8,0.0664,-10.602,1,0.321,124.02,4,0.148
0iEtIxbK0KxaSlF7G42ZOp,3byNvHu92LAVic5wWPjTXU,7tevy04kt9kfEkZxDgh4WV,0.0978,0.906,207312,0.599,0,2,0.116,-7.691,1,0.408,131.994,4,0.45
0iEtIxbK0KxaSlF7G42ZOp,3byNvHu92LAVic5wWPjTXU,4KEUV6zHqcKp1pAkt5oWi5,0.0161,0.863,194612,0.525,0.000673,11,0.395,-9.813,0,0.16,134.013,4,0.459
0c173mlxpT3dSFRgMO8XPh,5sAMmOXr23KOxs2wwNp6xN,0Gux2yTMWYOlcBUNjGJu5p,0.0129,0.507,227707,0.442,0.000148,10,0.174,-7.279,1,0.367,173.03,4,0.107
0iEtIxbK0KxaSlF7G42ZOp,3B59OoKAFqhbnNogoZEDLN,3VFI494i8DoYzkA5boYxCw,0.282,0.386,232827,0.413,1.15e-06,3,0.113,-12.206,0,0.0644,132.674,4,0.0692
7rkW85dBwwrJtlHRDkJDAC,5mjSx6tdrXd47lNLP4TBGq,095XMpnufdWcJUWpO37EXh,0.403,0.67,215080,0.396,0.00419,9,0.122,-8.639,0,0.123,170.116,4,0.143
7rkW85dBwwrJtlHRDkJDAC,2IRjT8MhChDlsXCIJCZiTD,07Qrb9cID0kcYadv0cBN6t,0.0751,0.78,177027,0.483,0.000611,8,0.222,-10.034,1,0.224,76.994,4,0.189
0iEtIxbK0KxaSlF7G42ZOp,4VXEIoFGEjhFMW7wYAvWSf,6kig1UFggPUyZBCvXD3Wod,0.0855,0.914,261733,0.507,0.0254,2,0.0797,-10.784,1,0.164,123.956,4,0.199
13QsttIeMOYi4ynVF4MxHA,31DNY6Wh1KwZWnHrKfIcge,1VqOppO3PvpND38zxsr3qb,0.155,0.639,166478,0.709,0,11,0.177,-5.814,1,0.377,126.894,4,0.263
0iEtIxbK0KxaSlF7G42ZOp,5MzXKuMAn7DjzWnbngQuIv,0ZQCO3E3FdrFKiPNQyhzp6,0.0244,0.832,281579,0.651,0,10,0.351,-5.251,0,0.266,134.993,4,0.187
0iEtIxbK0KxaSlF7G42ZOp,1ouI9Zw1upjregbkU62YeN,6y7mf352StjAm4bMDkeMyH,0.0219,0.823,261992,0.704,0,1,0.116,-4.74,1,0.146,135.012,4,0.114
54QA4zjZDOyaLN8bVthBjP,4deOMAH3dPtOXlIRL8uch8,5WrNW2qL7AeTaVRKeUr5QT,0.187,0.569,286079,0.405,0,11,0.174,-9.285,0,0.55,150.138,4,0.373
54QA4zjZDOyaLN8bVthBjP,4deOMAH3dPtOXlIRL8uch8,1jJJsbKBcNGfJ8M8UnvAjX,0.0241,0.887,180401,0.36,0,10,0.107,-9.318,0,0.357,74.504,4,0.503
54QA4zjZDOyaLN8bVthBjP,4deOMAH3dPtOXlIRL8uch8,3zZM84Hs6Vc9jsrt2szDex,0.106,0.915,164298,0.516,0.000198,1,0.113,-7.604,1,0.131,94.958,4,0.287
54QA4zjZDOyaLN8bVthBjP,4deOMAH3dPtOXlIRL8uch8,4RP2jMNxed4byiW2TgRd34,0.011,0.817,161579,0.623,0,7,0.113,-7.8,0,0.298,98.159,4,0.327
54QA4zjZDOyaLN8bVthBjP,4deOMAH3dPtOXlIRL8uch8,3SCQTUunKXau6VGtU3A5kt,0.0661,0.854,166050,0.287,0.00594,10,0.114,-12.001,0,0.0906,92.51,4,0.057
54QA4zjZDOyaLN8bVthBjP,4deOMAH3dPtOXlIRL8uch8,4qNtmqVx19rIfUAAa5BD8J,0.0761,0.837,202185,0.558,0,8,0.127,-9.203,1,0.191,99.984,4,0.221
54QA4zjZDOyaLN8bVthBjP,4deOMAH3dPtOXlIRL8uch8,0KmB3gB8b3B3DRJMkKiuX3,0.0188,0.727,209181,0.687,0,1,0.0957,-7.624,1,0.32,111.019,5,0.581
54QA4zjZDOyaLN8bVthBjP,4deOMAH3dPtOXlIRL8uch8,4qQ35hKk015evM50QNl8l2,0.0905,0.669,199623,0.385,0,10,0.137,-9.595,1,0.551,172.979,4,0.312
54QA4zjZDOyaLN8bVthBjP,4deOMAH3dPtOXlIRL8uch8,7ol33O7elbQZ6aMOQKQTLG,0.507,0.59,187508,0.771,0,6,0.133,-4.808,0,0.256,81.8,4,0.78
54QA4zjZDOyaLN8bVthBjP,4deOMAH3dPtOXlIRL8uch8,2385RCURMZH5v6GgMsaoFK,0.0943,0.865,180599,0.461,0,5,0.123,-6.83,1,0.126,100.966,4,0.213
54QA4zjZDOyaLN8bVthBjP,4deOMAH3dPtOXlIRL8uch8,2M47hZpZWYQvhCVE8o471b,0.168,0.845,165072,0.663,4.98e-06,1,0.109,-8.965,1,0.173,100.003,4,0.291
54QA4zjZDOyaLN8bVthBjP,4deOMAH3dPtOXlIRL8uch8,1nK0bH7TfnaJhDo9Eh1ag9,0.037,0.658,172470,0.536,3.05e-05,4,0.0944,-8.16,0,0.101,98.749,4,0.147
54QA4zjZDOyaLN8bVthBjP,4deOMAH3dPtOXlIRL8uch8,7xcufUMjVMStbsLrgnefAA,0.137,0.712,219521,0.761,0,5,0.336,-4.849,1,0.334,139.95,4,0.184
54QA4zjZDOyaLN8bVthBjP,4deOMAH3dPtOXlIRL8uch8,6Xvj5BN6R18u935gcbqHWu,0.313,0.691,151577,0.566,0,11,0.123,-8.815,0,0.577,95.017,4,0.489
1RShPfeeYssFJ8EGep00bz,7La1e2X4YVS5QnaYvcGRaC,0gGKwtL3mfuHNP9JTplBdM,0.000824,0.817,224571,0.661,0,8,0.132,-7.363,1,0.231,121.971,4,0.275
0LyfQWJT6nXafLPZqxe9Of,43hkpkG0td7h54eq39Zcm9,2y3tfWdqDyPbhQPeGO1yJg,0.104,0.78,222360,0.574,0,1,0.129,-5.628,0,0.141,81.502,4,0.273
0LyfQWJT6nXafLPZqxe9Of,43hkpkG0td7h54eq39Zcm9,4wlLbLeDWbA6TzwZFp1UaK,0.035,0.964,142273,0.346,0,5,0.108,-9.309,0,0.53,119.958,4,0.562
0LyfQWJT6nXafLPZqxe9Of,43hkpkG0td7h54eq39Zcm9,5NukVmr8QbTpPQRcXpneaJ,0.194,0.729,183907,0.625,0.00986,4,0.248,-5.266,1,0.0315,146.034,4,0.261
0LyfQWJT6nXafLPZqxe9Of,43hkpkG0td7h54eq39Zcm9,5ZM1ckNNGadd36j3qocgx9,0.0425,0.667,204747,0.741,0,1,0.0761,-4.099,1,0.0378,149.908,4,0.422
0LyfQWJT6nXafLPZqxe9Of,43hkpkG0td7h54eq39Zcm9,3OHVkvLyTCGWQngmjSZ3ZL,0.0113,0.791,181812,0.581,0,11,0.35,-7.323,0,0.286,162.99,4,0.438
0LyfQWJT6nXafLPZqxe9Of,43hkpkG0td7h54eq39Zcm9,0JqSVxxFUMlbjUEpn8KMrb,0.121,0.788,166476,0.842,0.00112,4,0.166,-4.006,0,0.142,190.077,4,0.481
0LyfQWJT6nXafLPZqxe9Of,43hkpkG0td7h54eq39Zcm9,2oHQYxxw3HXMGgNDKM0xCE,0.187,0.689,212947,0.564,0,2,0.0721,-6.226,1,0.136,185.023,4,0.123
0LyfQWJT6nXafLPZqxe9Of,43hkpkG0td7h54eq39Zcm9,1sNeWxuxUmSI5Ge4v6IRg5,0.484,0.898,198133,0.547,1.04e-05,3,0.37,-5.707,0,0.313,100.01,4,0.763
0LyfQWJT6nXafLPZqxe9Of,43hkpkG0td7h54eq39Zcm9,7v8VPO9ewoyiMTtlO23o74,0.0292,0.685,247867,0.731,0,10,0.369,-5.503,0,0.414,145.245,4,0.266
0LyfQWJT6nXafLPZqxe9Of,43hkpkG0td7h54eq39Zcm9,01hqwWq29ii2jPirc4ECtx,0.0433,0.812,142907,0.522,0,2,0.154,-5.287,1,0.257,75.524,4,0.38
0LyfQWJT6nXafLPZqxe9Of,43hkpkG0td7h54eq39Zcm9,5MvN6tIgGSq3GCJuA20csu,0.173,0.934,274847,0.359,8.11e-06,1,0.152,-5.133,1,0.23,140.004,4,0.0886
0LyfQWJT6nXafLPZqxe9Of,43hkpkG0td7h54eq39Zcm9,2cyNaf2ey3LfloY0JwjiGL,0.0619,0.782,218947,0.713,0.00125,0,0.108,-6.576,0,0.0899,159.839,4,0.68
0LyfQWJT6nXafLPZqxe9Of,43hkpkG0td7h54eq39Zcm9,3F979ZSqJNo5OS0zneuzDT,0.0273,0.843,208160,0.538,0,1,0.124,-8.028,1,0.0833,97.49,4,0.428
